time,modem name,modemType,macaddress,HPS,beamName,satnetName,VNO,hub module,ActiveBeamID,CF,SymbolRate,RXvoltage,ElevationOffset,LowBand_LO,HighBand_LO,BUC_LO,temperature,cpuUsage,forwardModcod,uptime,ESN0,ReceivePower,BE_RX,BE_TX,CD1_RX,CD1_TX,CD2_RX,CD2_TX,CD3_RX,CD3_TX,RT1_RX,RT1_TX,RT2_RX,RT2_TX,RT3_RX,RT3_TX
2020-07-30T00:32:05,PETRO1_HP1_T0038_B10,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:77:d5,1,Beam-JAV-10,JAV-10-SN-1,Kacific_SVNO,KAC_JAV-1,10,20125000000,128571400,18v,68.4,17150000000,18050000000,27600000000,38.79999923706055,20.46783625730994,21,2785702,13.30000019073486,-31.89999961853027,115,39,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T00:32:31,PETRO1_HP1_T0047_B10,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:84:70,1,Beam-JAV-10,JAV-10-SN-1,Kacific_SVNO,KAC_JAV-1,10,20125000000,128571400,18v,68.4,17150000000,18050000000,27600000000,44.40000152587891,19.43907156673114,24,16970688,14.5,-29.89999961853027,8,35,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T00:32:59,PETRO1_HP1_T0048_B10,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:8a:b3,1,Beam-JAV-10,JAV-10-SN-1,Kacific_SVNO,KAC_JAV-1,10,20125000000,128571400,18v,68.4,17150000000,18050000000,27600000000,48.40000152587891,18.71345029239766,21,26097404,14.19999980926514,-30.39999961853027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T00:33:30,PETRO1_HP1_T0049_B10,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:8a:eb,1,Beam-JAV-10,JAV-10-SN-1,Kacific_SVNO,KAC_JAV-1,10,20125000000,128571400,18v,68.4,17150000000,18050000000,27600000000,44.79999923706055,45.26829268292683,24,26100448,14.60000038146973,-28.10000038146973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T00:33:56,PETRO1_HP1_T0050_B10,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:7f:45,1,Beam-JAV-10,JAV-10-SN-1,Kacific_SVNO,KAC_JAV-1,10,20125000000,128571400,18v,68.4,17150000000,18050000000,27600000000,47.79999923706055,20.15503875968992,21,3886023,13.80000019073486,-32.29999923706055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T00:34:25,PETRO1_HP1_T0051_B10,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:87:5d,1,Beam-JAV-10,JAV-10-SN-1,Kacific_SVNO,KAC_JAV-1,10,20125000000,128571400,18v,68.4,17150000000,18050000000,27600000000,46.40000152587891,20.54527750730282,21,5284565,13.80000019073486,-28.60000038146973,74,25,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T00:34:52,PETRO1_HP6_T0017_B10,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:7e:b9,1,Beam-JAV-10,JAV-10-SN-1,Kacific_SVNO,KAC_JAV-1,10,20125000000,128571400,18v,68.4,17150000000,18050000000,27600000000,37.79999923706055,19.32367149758454,21,40372964,13.80000019073486,-34.90000152587891,16,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T00:35:18,PETRO1_HP6_T0018_B10,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:6a:55,1,Beam-JAV-10,JAV-10-SN-1,Kacific_SVNO,KAC_JAV-1,10,20125000000,128571400,18v,68.4,17150000000,18050000000,27600000000,36.40000152587891,18.54368932038835,20,137749680,12.80000019073486,-31.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T00:35:48,PETRO1_HP6_T0019_B10,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:7e:42,1,Beam-JAV-10,JAV-10-SN-1,Kacific_SVNO,KAC_JAV-1,10,20125000000,128571400,18v,68.4,17150000000,18050000000,27600000000,36.20000076293945,25.87209302325581,21,28989562,13.39999961853027,-35.29999923706055,285,149,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T00:36:17,PETRO1_HP6_T0020_B10,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:83:3c,1,Beam-JAV-10,JAV-10-SN-1,Kacific_SVNO,KAC_JAV-1,10,20125000000,128571400,18v,68.4,17150000000,18050000000,27600000000,34.20000076293945,18.25242718446602,21,38478792,13.89999961853027,-30.70000076293945,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T00:36:44,PETRO1_HP6_T0021_B10,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:7c:12,1,Beam-JAV-10,JAV-10-SN-1,Kacific_SVNO,KAC_JAV-1,10,20125000000,128571400,18v,68.4,17150000000,18050000000,27600000000,49.59999847412109,22.42718446601942,20,5442021,12.19999980926514,-34.09999847412109,581,451,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T00:37:15,PETRO1_HP6_T0022_B10,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:81:67,1,Beam-JAV-10,JAV-10-SN-1,Kacific_SVNO,KAC_JAV-1,10,20125000000,128571400,18v,68.4,17150000000,18050000000,27600000000,49.0,21.65048543689321,21,18651320,13.10000038146973,-32.09999847412109,101,61,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T00:37:45,PETRO1_HP6_T0027_B10,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:80:c6,1,Beam-JAV-10,JAV-10-SN-1,Kacific_SVNO,KAC_JAV-1,10,20125000000,128571400,18v,68.4,17150000000,18050000000,27600000000,35.79999923706055,21.95357833655706,21,11888345,13.5,-35.59999847412109,130,103,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T00:38:15,PETRO1_HP6_T0030_B10,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:7e:0a,1,Beam-JAV-10,JAV-10-SN-1,Kacific_SVNO,KAC_JAV-1,10,20125000000,128571400,18v,68.4,17150000000,18050000000,27600000000,47.59999847412109,19.140625,21,8222879,13.19999980926514,-33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T00:38:44,PETRO1_HP6_T0046_B10,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:76:62,1,Beam-JAV-10,JAV-10-SN-1,Kacific_SVNO,KAC_JAV-1,10,20125000000,128571400,18v,68.4,17150000000,18050000000,27600000000,36.79999923706055,23.27837051406402,21,11893145,13.69999980926514,-33.20000076293945,325,124,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T00:39:10,PETRO1_HP6_T0054_B10,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:80:aa,1,Beam-JAV-10,JAV-10-SN-1,Kacific_SVNO,KAC_JAV-1,10,20125000000,128571400,18v,68.4,17150000000,18050000000,27600000000,37.0,19.86368062317429,21,11896970,13.19999980926514,-32.5,30,13,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T00:39:39,PETRO1_HP6_T0055_B10,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:82:cc,1,Beam-JAV-10,JAV-10-SN-1,Kacific_SVNO,KAC_JAV-1,10,20125000000,128571400,18v,68.4,17150000000,18050000000,27600000000,46.40000152587891,37.24735322425409,21,11899833,13.80000019073486,-30.20000076293945,2582,2433,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T00:40:10,PETRO1_HP6_T0056_B10,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:7b:16,1,Beam-JAV-10,JAV-10-SN-1,Kacific_SVNO,KAC_JAV-1,10,20125000000,128571400,18v,68.4,17150000000,18050000000,27600000000,48.0,48.93822393822394,21,11901968,13.80000019073486,-31.0,594,556,0,0,0,0,0,0,0,0,0,0,0,0
