time,modem name,modemType,macaddress,HPS,beamName,satnetName,VNO,hub module,ActiveBeamID,CF,SymbolRate,RXvoltage,ElevationOffset,LowBand_LO,HighBand_LO,BUC_LO,temperature,cpuUsage,forwardModcod,uptime,ESN0,ReceivePower,BE_RX,BE_TX,CD1_RX,CD1_TX,CD2_RX,CD2_TX,CD3_RX,CD3_TX,RT1_RX,RT1_TX,RT2_RX,RT2_TX,RT3_RX,RT3_TX
2020-07-30T08:26:54,Taotin-ModemTest-SUB-29,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:ac:34,3,Beam-SUB-45,SUB-45-SN-1,TaotinMedia_SVNO,KAC_SUB-1,29,19950000000,428571400,18v,71.7,17150000000,18050000000,27600000000,50.40000152587891,17.92828685258964,21,29467090,13.89999961853027,-19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,Test_HRC_JAV-1-1,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:2b:61,1,Beam-JAV-1,JAV-1-SN-1,Kacific_SVNO,KAC_JAV-2,1,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,44.79999923706055,15.625,18,3834659,11.19999980926514,-32.70000076293945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,TENTANINI_HP3_T0003_B29,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:6a:94,8,Beam-SUB-45,SUB-45-SN-2,Kacific_SVNO,KAC_SUB-1,29,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,42.0,22.16844143272023,24,53605164,14.60000038146973,-23.70000076293945,203,142,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,AMBAE_HP3_T0001_B35,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:2e:b0,6,Beam-BHI-35,BHI-35-SN1,Kacific_SVNO,KAC_BHI-1,35,20100000000,171428600,18v,71.7,17150000000,18050000000,27600000000,53.40000152587891,18.56866537717602,18,17238394,10.30000019073486,-30.10000038146973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,Test_JAV_3_1,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:bc:38,1,Beam-JAV-1,JAV-1-SN-1,Kacific_SVNO,KAC_JAV-2,1,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,53.0,16.71525753158406,14,12635552,10.10000038146973,-35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,TENTANINI_HP1_T0001_B29,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:7c:c3,8,Beam-SUB-45,SUB-45-SN-2,Kacific_SVNO,KAC_SUB-1,29,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,46.40000152587891,45.25193798449612,21,4831726,14.60000038146973,-22.29999923706055,7,10,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,GENESIS_HP3_T0004_B37,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:10:e9,2,Beam-BHI-37,BHI-37-SN1,Kacific_SVNO,KAC_BHI-2,37,19850000000,257142900,18v,68.4,17150000000,18050000000,27600000000,48.40000152587891,15.61590688651794,21,1491456,13.5,-27.10000038146973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:54,RT_SUB-1-46,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:f0:eb,5,Beam-SUB-46,SUB-46-SN-1,Kacific_SVNO,KAC_SUB-1,46,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,49.0,18.32669322709163,58,10491286,9.300000190734863,-32.59999847412109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,TENTANINI_HP1_T0004_B29,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:7c:a7,8,Beam-SUB-45,SUB-45-SN-2,Kacific_SVNO,KAC_SUB-1,29,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,40.40000152587891,47.42967992240543,24,3517288,14.69999980926514,-20.89999961853027,177,130,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,Test_HRC_BHI-2-25,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:e6:02,6,Beam-BHI-25,BHI-25-SN1,Kacific_SVNO,KAC_BHI-2,25,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,46.20000076293945,14.6484375,20,140625680,12.69999980926514,-26.10000038146973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,GENESIS_HP1_T0001_B38,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:13:27,12,Beam-BHI-38,BHI-38-SN1,Kacific_SVNO,KAC_BHI-1,38,20125000000,128571400,18v,68.4,17150000000,18050000000,27600000000,50.59999847412109,17.5438596491228,21,623406,13.19999980926514,-34.70000076293945,25,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,Test_HRC_LINKNET_MakoGuskamlakoarmda_B11,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:b6:ea,10,Beam-JAV-11,JAV-11-SN-1,Kacific_SVNO,KAC_JAV-2,11,20100000000,171428600,18v,68.4,17150000000,18050000000,27600000000,53.20000076293945,14.39688715953307,14,36319580,10.0,-37.59999847412109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:56,EMSTRET_08-B37,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:49:ad,2,Beam-BHI-37,BHI-37-SN1,Emstret_SVNO,KAC_BHI-2,37,19850000000,257142900,18v,71.7,17150000000,18050000000,27600000000,48.0,22.13359920239282,21,24126320,14.0,-25.10000038146973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,ATHKL-Modem-1-B29,Newtec MDM5010 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2359.XA,00:06:39:09:df:29,3,Beam-SUB-45,SUB-45-SN-1,Kacific_SVNO,KAC_SUB-1,29,19950000000,428571400,off,0.0,18250000000,0,28500000000,43.0,28.40800762631077,26,223642000,-100.0,-100.0,24687,25234,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,ICTL_HP1_T0001_B32,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:72:90,4,Beam-SUB-32,SUB-32-SN-1,Kacific_SVNO,KAC_SUB-2,32,20062500000,64285700,18v,68.4,17150000000,18050000000,27600000000,42.79999923706055,19.64107676969093,19,36681384,12.19999980926514,-35.59999847412109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,Test-JAV-2-1,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:b6:3b,1,Beam-JAV-1,JAV-1-SN-1,Kacific_SVNO,KAC_JAV-2,1,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,41.79999923706055,18.08510638297873,18,12866271,11.10000038146973,-34.09999847412109,303,404,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,POC-BHI-7-22,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:11:21,1,Beam-BHI-22,BHI-22-SN1,OurTelecom_SVNO,KAC_BHI-2,22,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,48.0,17.60154738878143,18,652578,11.69999980926514,-31.70000076293945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,PACIFICLINK_HP1_T0002_B35,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:e8:b7,6,Beam-BHI-35,BHI-35-SN1,Kacific_SVNO,KAC_BHI-1,35,20100000000,171428600,18v,68.4,17150000000,18050000000,27600000000,49.20000076293945,20.81316553727009,19,63379588,11.60000038146973,-37.0,33,15,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,Test_JAV_14_15,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:bc:8c,2,Beam-JAV-15,JAV-15-SN-1,Kacific_SVNO,KAC_JAV-2,15,19750000000,85714300,18v,68.4,17150000000,18050000000,27600000000,48.40000152587891,21.18561710398445,14,84504336,9.600000381469727,-38.90000152587891,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:54,RT_SUB-1-51,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:d6:50,4,Beam-SUB-51,SUB-51-SN-1,Kacific_SVNO,KAC_SUB-1,51,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,54.40000152587891,19.02912621359223,60,362941536,10.30000019073486,-23.60000038146973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:56,EMSTRET_07-B37,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:4c:c4,2,Beam-BHI-37,BHI-37-SN1,Emstret_SVNO,KAC_BHI-2,37,19850000000,257142900,18v,71.7,17150000000,18050000000,27600000000,41.0,20.13552758954502,21,55085192,14.10000038146973,-26.0,58,42,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,SATSOL_HP7_T0001_B22,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:59:51,1,Beam-BHI-22,BHI-22-SN1,Kacific_SVNO,KAC_BHI-2,22,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,52.20000076293945,18.04073714839961,8,141432896,6.5,-33.40000152587891,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,ATHKL-Modem-4-B29,Newtec MDM5010 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2359.XA,00:06:39:09:df:25,9,Beam-SUB-45,SUB-45-SN-3,Kacific_SVNO,KAC_SUB-1,29,19950000000,428571400,off,0.0,18250000000,0,28500000000,41.0,23.50142721217888,26,1203182592,-100.0,-100.0,25974,26957,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,Test-JAV-1-13,Newtec MDM2510 modem. Software version: 4.3.0.7. Hardware identifier: NTC/2499.AA,00:06:39:8c:b8:02,4,Beam-JAV-13,JAV-13-SN-1,Kacific_SVNO,KAC_JAV-2,13,19850000000,257142900,18v,71.7,17150000000,18050000000,27600000000,48.20000076293945,18.61598440545809,21,642508,13.0,-31.39999961853027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,GVT-02652,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:25:cd,16,Beam-BHI-40,BHI-40-SN1,GravityNZ_SVNO,KAC_BHI-1,40,20100000000,171428600,18v,68.4,17150000000,18050000000,27600000000,45.59999847412109,17.82945736434108,21,19465618,13.30000019073486,-29.39999961853027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:54,EMSTRET_26_B37,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:4a:c5,2,Beam-BHI-37,BHI-37-SN1,Emstret_SVNO,KAC_BHI-2,37,19850000000,257142900,18v,71.7,17150000000,18050000000,27600000000,48.40000152587891,18.95043731778426,19,3625419,11.39999961853027,-31.60000038146973,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:54,EMSTRET_27_B37,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:37:ee,2,Beam-BHI-37,BHI-37-SN1,Emstret_SVNO,KAC_BHI-2,37,19850000000,257142900,18v,71.7,17150000000,18050000000,27600000000,50.20000076293945,18.15533980582524,21,106471352,14.10000038146973,-27.70000076293945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:54,Test-BHI-1-22,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:10:a3,1,Beam-BHI-22,BHI-22-SN1,OurTelecom_SVNO,KAC_BHI-2,22,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,48.59999847412109,17.26479146459748,21,218861904,13.69999980926514,-31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:56,EMSTRET_06-B37,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:49:f3,2,Beam-BHI-37,BHI-37-SN1,Emstret_SVNO,KAC_BHI-2,37,19850000000,257142900,18v,71.7,17150000000,18050000000,27600000000,49.40000152587891,17.62414800389484,21,19527168,13.10000038146973,-30.39999961853027,117,9,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,PACIFICLINK_HP1_T0007_B35,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:73:2a,6,Beam-BHI-35,BHI-35-SN1,Kacific_SVNO,KAC_BHI-1,35,20100000000,171428600,18v,71.7,17150000000,18050000000,27600000000,48.0,17.81219748305905,18,63364124,11.39999961853027,-27.10000038146973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,Taotin-Modem5-SUB-29,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:7e:28,3,Beam-SUB-45,SUB-45-SN-1,TaotinMedia_SVNO,KAC_SUB-1,29,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,43.0,46.99612403100775,18,752228480,11.39999961853027,-31.0,24,7,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,Police_Lakeba,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:79:43,10,Beam-BHI-26,BHI-26-SN1,ATHK_FIJI_SVNO,KAC_BHI-2,26,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,41.79999923706055,45.76436222005842,20,1180083,12.60000038146973,-22.70000076293945,6,7,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,Taotin-Modem3-SUB-29,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:b0:32,3,Beam-SUB-45,SUB-45-SN-1,TaotinMedia_SVNO,KAC_SUB-1,29,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,51.59999847412109,20.74001947419669,21,744126080,14.10000038146973,-23.0,26,39,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:54,RT_JAV-1-15,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:6a:71,2,Beam-JAV-15,JAV-15-SN-1,Kacific_SVNO,KAC_JAV-2,15,19750000000,85714300,18v,68.4,17150000000,18050000000,27600000000,39.59999847412109,17.86407766990291,18,1400957184,11.30000019073486,-38.20000076293945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,Test_JAV_1_17_TabekPatah,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:bc:d2,5,Beam-JAV-17,JAV-17-SN-1,ASN_SVNO,KAC_JAV-2,17,20100000000,171428600,18v,68.4,17150000000,18050000000,27600000000,51.20000076293945,22.38372093023256,15,2505038,13.0,-34.20000076293945,68,51,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,3000149,Newtec MDM2510 modem. Software version: 4.3.0.7. Hardware identifier: NTC/2499.AA,00:06:39:8c:78:30,8,Beam-BHI-24,BHI-24-SN1,SatSol_SVNO,KAC_BHI-1,24,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,51.59999847412109,45.29582929194957,21,8786624,13.5,-29.29999923706055,45,23,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,Test_JAV_1_2,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:c3:00,9,Beam-JAV-2,JAV-2-SN-1,Kacific_SVNO,KAC_JAV-2,2,20050000000,85714300,18v,68.4,17150000000,18050000000,27600000000,43.59999847412109,21.49080348499516,18,71371104,11.19999980926514,-35.90000152587891,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,POC-BHI-5-22,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:12:40,1,Beam-BHI-22,BHI-22-SN1,OurTelecom_SVNO,KAC_BHI-2,22,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,51.79999923706055,18.81668283220175,20,412645536,12.60000038146973,-30.79999923706055,52,7,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,Test_BHI_3_22,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:2b:22,1,Beam-BHI-22,BHI-22-SN1,OurTelecom_SVNO,KAC_BHI-2,22,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,48.59999847412109,18.03118908382066,24,184819920,15.19999980926514,-32.70000076293945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,Taotin-Modem2-SUB-29,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:c6:b3,3,Beam-SUB-45,SUB-45-SN-1,TaotinMedia_SVNO,KAC_SUB-1,29,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,44.20000076293945,46.07177497575169,24,12983261,15.10000038146973,-27.10000038146973,50,16,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,PACIFICLINK_HP1_T0001_B35,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:7c:ca,6,Beam-BHI-35,BHI-35-SN1,Kacific_SVNO,KAC_BHI-1,35,20100000000,171428600,18v,68.4,17150000000,18050000000,27600000000,47.79999923706055,17.70428015564202,20,739145088,12.30000019073486,-27.89999961853027,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,PACIFICLINK_HP1_T0006_B35,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:af:8a,6,Beam-BHI-35,BHI-35-SN1,Kacific_SVNO,KAC_BHI-1,35,20100000000,171428600,18v,71.7,17150000000,18050000000,27600000000,45.59999847412109,18.1110029211295,19,397192352,11.89999961853027,-30.29999923706055,170,31,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:56,WN_HP16_T0001_B39,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:7a:70,9,Beam-BHI-39,BHI-39-SN1,Kacific_SVNO,KAC_BHI-1,39,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,41.20000076293945,20.75654704170708,21,71504296,13.80000019073486,-24.10000038146973,33,29,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:54,PETRO1_HP6_T0018_B10,Newtec MDM2510 modem. Software version: 4.3.0.7. Hardware identifier: NTC/2499.AA,00:06:39:8b:6a:55,1,Beam-JAV-10,JAV-10-SN-1,Kacific_SVNO,KAC_JAV-1,10,20125000000,128571400,18v,68.4,17150000000,18050000000,27600000000,39.0,17.99610894941634,20,1894219,12.89999961853027,-30.20000076293945,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,EMSTRET_22_B38,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:4c:31,12,Beam-BHI-38,BHI-38-SN1,Emstret_SVNO,KAC_BHI-1,38,20125000000,128571400,18v,71.7,17150000000,18050000000,27600000000,46.40000152587891,19.921875,18,2146472,11.39999961853027,-38.20000076293945,5,23,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,EXCITE_HP1_POM_ExciteOfficeHQ_B37,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:70:2f,2,Beam-BHI-37,BHI-37-SN1,Kacific_SVNO,KAC_BHI-2,37,19850000000,257142900,18v,68.4,17150000000,18050000000,27600000000,34.0,15.42192046556741,21,13454483,14.10000038146973,-27.20000076293945,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:54,RT_JAV-1-6,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:7e:e5,5,Beam-JAV-6,JAV-6-SN-1,Kacific_SVNO,KAC_JAV-1,6,19950000000,85714300,18v,71.7,17150000000,18050000000,27600000000,47.20000076293945,18.53281853281853,18,138976,11.39999961853027,-29.10000038146973,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,PACIFICLINK_HP1_T0004_B35,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:e8:71,6,Beam-BHI-35,BHI-35-SN1,Kacific_SVNO,KAC_BHI-1,35,20100000000,171428600,18v,68.4,17150000000,18050000000,27600000000,51.40000152587891,18.14634146341463,19,21943662,12.19999980926514,-31.89999961853027,12,4,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:54,RT_BHI-1-42,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:b7:63,1,Beam-BHI-42,BHI-42-SN1,Kacific_SVNO,KAC_BHI-1,42,19925000000,128571400,18v,68.4,17150000000,18050000000,27600000000,43.0,20.53838484546361,20,82821096,12.30000019073486,-30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,Test_JAV_2_2,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:1f:75,9,Beam-JAV-2,JAV-2-SN-1,Kacific_SVNO,KAC_JAV-2,2,20050000000,85714300,18v,68.4,17150000000,18050000000,27600000000,46.79999923706055,19.20465567410281,18,31416284,11.19999980926514,-37.20000076293945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,PACIFICLINK_HP1_T0003_B35,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:33:9c,6,Beam-BHI-35,BHI-35-SN1,Kacific_SVNO,KAC_BHI-1,35,20100000000,171428600,18v,71.7,17150000000,18050000000,27600000000,49.20000076293945,22.73180458624127,20,15248823,12.39999961853027,-32.90000152587891,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,ATHKL-Modem-2-B29,Newtec MDM5010 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2359.XA,00:06:39:09:df:2a,3,Beam-SUB-45,SUB-45-SN-1,Kacific_SVNO,KAC_SUB-1,29,19950000000,428571400,off,0.0,18250000000,0,28500000000,41.0,27.19465648854962,26,223625968,-100.0,-100.0,21535,22543,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:56,EMSTRET_05-B37,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:3c:e8,2,Beam-BHI-37,BHI-37-SN1,Emstret_SVNO,KAC_BHI-2,37,19850000000,257142900,18v,71.7,17150000000,18050000000,27600000000,46.59999847412109,17.63565891472868,21,9651449,13.89999961853027,-27.60000038146973,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,TENTANINI_HP4_T0005_B29,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:78:ef,8,Beam-SUB-45,SUB-45-SN-2,Kacific_SVNO,KAC_SUB-1,29,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,48.79999923706055,20.88974854932302,21,1440394,13.89999961853027,-25.10000038146973,108,127,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,Test-BHI-2-39,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:2b:d8,9,Beam-BHI-39,BHI-39-SN1,Kacific_SVNO,KAC_BHI-1,39,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,44.59999847412109,16.92456479690522,22,555930048,15.5,-25.60000038146973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:54,RT_SUB-2-48,Newtec MDM2510 modem. Software version: 4.3.0.7. Hardware identifier: NTC/2499.AA,00:06:39:8b:f7:a5,2,Beam-SUB-48,SUB-48-SN-1,Azcomm_SVNO,KAC_SUB-1,48,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,44.20000076293945,19.533527696793,18,42859684,11.5,-32.29999923706055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,Test_JAV_2_17_PakanRabaa,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:bc:5b,5,Beam-JAV-17,JAV-17-SN-1,ASN_SVNO,KAC_JAV-2,17,20100000000,171428600,18v,71.7,17150000000,18050000000,27600000000,52.59999847412109,28.08880308880309,15,2394212,11.60000038146973,-35.20000076293945,1564,1592,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:54,RT_BHI-1-25,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:15:b2,6,Beam-BHI-25,BHI-25-SN1,Kacific_SVNO,KAC_BHI-2,25,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,48.20000076293945,19.72789115646258,21,252127232,13.39999961853027,-26.10000038146973,108,67,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,3000719,Newtec MDM2510 modem. Software version: 4.3.0.7. Hardware identifier: NTC/2499.AA,00:06:39:8c:52:19,8,Beam-BHI-24,BHI-24-SN1,SatSol_SVNO,KAC_BHI-1,24,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,35.40000152587891,20.31098153547133,21,45021,14.10000038146973,-30.70000076293945,185,150,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:55,POC-BHI-6-22,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:1c:57,1,Beam-BHI-22,BHI-22-SN1,OurTelecom_SVNO,KAC_BHI-2,22,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,48.20000076293945,29.8160696999032,21,3724342,13.10000038146973,-30.0,50,31,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30T08:26:56,EMSTRET_04-B37,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:38:c7,2,Beam-BHI-37,BHI-37-SN1,Emstret_SVNO,KAC_BHI-2,37,19850000000,257142900,18v,71.7,17150000000,18050000000,27600000000,48.79999923706055,17.12062256809338,21,479392192,14.10000038146973,-27.39999961853027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
