time,modem name,modemType,macaddress,HPS,beamName,satnetName,VNO,hub module,ActiveBeamID,CF,SymbolRate,RXvoltage,ElevationOffset,LowBand_LO,HighBand_LO,BUC_LO,temperature,cpuUsage,forwardModcod,uptime,ESN0,ReceivePower
2020-07-02T00:12:29,PETRO1_HP6_T0018_B10,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:6a:55,1,Beam-JAV-10,JAV-10-SN-1,Kacific_SVNO,KAC_JAV-1,10,20125000000,128571400,18v,68.4,17150000000,18050000000,27600000000,37.79999924,23.2038835,20,48157920,12.69999981,-31.60000038
2020-07-02T00:12:29,ATHKL-Modem-2-B29,Newtec MDM5010 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2359.XA,00:06:39:09:df:2a,3,Beam-SUB-45,SUB-45-SN-1,Kacific_SVNO,KAC_SUB-1,29,19950000000,428571400,off,0,18250000000,0,28500000000,45,29.11512845,26,964293312,-100,-100
2020-07-02T00:12:29,RT_SUB-1-51,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:d6:50,4,Beam-SUB-51,SUB-51-SN-1,Kacific_SVNO,KAC_SUB-1,51,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,55,18.34951456,60,118051752,11.39999962,-21.70000076
2020-07-02T00:12:29,RT_JAV-1-17,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:73:23,5,Beam-JAV-17,JAV-17-SN-1,Demo_SVNO,KAC_JAV-2,17,20100000000,171428600,18v,68.4,17150000000,18050000000,27600000000,47.40000153,18.14556331,15,22424764,11,-33.79999924
2020-07-02T00:12:29,Test-JAV-2-1,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:b6:3b,1,Beam-JAV-1,JAV-1-SN-1,Kacific_SVNO,KAC_JAV-2,1,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,45.59999847,17.87109375,18,3528882,10.5,-34.70000076
2020-07-02T00:12:29,RT_SUB-1-46,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:f0:eb,5,Beam-SUB-46,SUB-46-SN-1,Kacific_SVNO,KAC_SUB-1,46,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,49.20000076,19.92263056,19,12080025,12.30000019,-29.79999924
2020-07-02T00:12:29,TENTANINI_HP1_T0002_B29,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:e6:fe,8,Beam-SUB-45,SUB-45-SN-2,Kacific_SVNO,KAC_SUB-1,29,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,48.59999847,21.57434402,21,76294496,13.80000019,-27.79999924
2020-07-02T00:12:29,RT_JAV-1-15,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:6a:71,2,Beam-JAV-15,JAV-15-SN-1,Kacific_SVNO,KAC_JAV-2,15,19750000000,85714300,18v,68.4,17150000000,18050000000,27600000000,40.79999924,18.03118908,19,1156065536,12.19999981,-37.90000153
2020-07-02T00:12:29,EMSTRET_23_B38,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:3c:8d,12,Beam-BHI-38,BHI-38-SN1,Emstret_SVNO,KAC_BHI-1,38,20125000000,128571400,18v,71.7,17150000000,18050000000,27600000000,49.59999847,27.24637681,20,475629,12.10000038,-32.09999847
2020-07-02T00:12:29,PACIFICLINK_HP1_T0001_B35,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:7c:ca,6,Beam-BHI-35,BHI-35-SN1,Kacific_SVNO,KAC_BHI-1,35,20100000000,171428600,18v,68.4,17150000000,18050000000,27600000000,47.79999924,18.77431907,21,494249152,13.69999981,-26.39999962
2020-07-02T00:12:29,Taotin-Modem2-SUB-29,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:c6:b3,3,Beam-SUB-45,SUB-45-SN-1,TaotinMedia_SVNO,KAC_SUB-1,29,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,52.20000076,49.0803485,24,32689560,14.19999981,-28.60000038
2020-07-02T00:12:29,Test-JAV-1-13,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:b8:02,4,Beam-JAV-13,JAV-13-SN-1,Kacific_SVNO,KAC_JAV-2,13,19850000000,257142900,18v,71.7,17150000000,18050000000,27600000000,38.59999847,19.53125,20,5848487,12.80000019,-31.39999962
2020-07-02T00:12:30,EMSTRET_07-B37,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:4c:c4,2,Beam-BHI-37,BHI-37-SN1,Emstret_SVNO,KAC_BHI-2,37,19850000000,257142900,18v,71.7,17150000000,18050000000,27600000000,43.79999924,20.30947776,21,449172800,13.89999962,-26.39999962
2020-07-02T00:12:29,RT_BHI-2-41,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:c0:31,11,Beam-BHI-41,BHI-41-SN1,Kacific_SVNO,KAC_BHI-1,41,19850000000,257142900,18v,71.7,17150000000,18050000000,27600000000,19,18.62269641,8,37900,6.800000191,-33.29999924
2020-07-02T00:12:29,Test_HRC_LINKNET_MakoGuskamlakoarmda_B11,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:b6:ea,10,Beam-JAV-11,JAV-11-SN-1,Kacific_SVNO,KAC_JAV-2,11,20100000000,171428600,18v,68.4,17150000000,18050000000,27600000000,50.59999847,15.73802542,14,456425,9.399999619,-38.5
2020-07-02T00:12:29,AMBAE_HP3_T0001_B35,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:2e:b0,6,Beam-BHI-35,BHI-35-SN1,Kacific_SVNO,KAC_BHI-1,35,20100000000,171428600,18v,71.7,17150000000,18050000000,27600000000,51.59999847,37.109375,18,79003712,11.30000019,-29.60000038
2020-07-02T00:12:29,RT_BHI-1-25,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:15:b2,6,Beam-BHI-25,BHI-25-SN1,Kacific_SVNO,KAC_BHI-2,25,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,50,22.82398453,21,7238875,13.89999962,-25.79999924
2020-07-02T00:12:29,ATHKL-Modem-1-B29,Newtec MDM5010 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2359.XA,00:06:39:09:df:29,3,Beam-SUB-45,SUB-45-SN-1,Kacific_SVNO,KAC_SUB-1,29,19950000000,428571400,off,0,18250000000,0,28500000000,47,27.18631179,26,61779236,-100,-100
2020-07-02T00:12:29,EMSTRET_26_B37,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:4a:c5,2,Beam-BHI-37,BHI-37-SN1,Emstret_SVNO,KAC_BHI-2,37,19850000000,257142900,18v,71.7,17150000000,18050000000,27600000000,46.79999924,18.7250996,19,26660938,11.89999962,-30.89999962
2020-07-02T00:12:30,EMSTRET_06-B37,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:49:f3,2,Beam-BHI-37,BHI-37-SN1,Emstret_SVNO,KAC_BHI-2,37,19850000000,257142900,18v,71.7,17150000000,18050000000,27600000000,54.79999924,24,21,150763968,13.60000038,-30.20000076
2020-07-02T00:12:29,Test_HRC_JAV-1-1,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:2b:61,1,Beam-JAV-1,JAV-1-SN-1,Kacific_SVNO,KAC_JAV-2,1,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,44.40000153,17.45877789,18,668058,10.5,-33.29999924
2020-07-02T00:12:29,POC-BHI-7-22,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:11:21,1,Beam-BHI-22,BHI-22-SN1,OurTelecom_SVNO,KAC_BHI-2,22,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,44.20000076,20.11661808,19,844680,11.89999962,-31.10000038
2020-07-02T00:12:29,TENTANINI_HP1_T0005_B29,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:78:ef,8,Beam-SUB-45,SUB-45-SN-2,Kacific_SVNO,KAC_SUB-1,29,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,48.40000153,48.88241011,21,76128032,13.5,-25.10000038
2020-07-02T00:12:30,Test-JAV-2-13_benyom_jaya,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:b7:30,4,Beam-JAV-13,JAV-13-SN-1,ASN_SVNO,KAC_JAV-2,13,19850000000,257142900,18v,68.4,17150000000,18050000000,27600000000,40.20000076,23.66634336,20,1462207,12.80000019,-30.39999962
2020-07-02T00:12:29,PACIFICLINK_HP1_T0003_B35,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:33:9c,6,Beam-BHI-35,BHI-35-SN1,Kacific_SVNO,KAC_BHI-1,35,20100000000,171428600,18v,71.7,17150000000,18050000000,27600000000,48,19.90291262,21,68001768,13.69999981,-31.10000038
2020-07-02T00:12:29,Taotin-Modem5-SUB-29,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:7e:28,3,Beam-SUB-45,SUB-45-SN-1,TaotinMedia_SVNO,KAC_SUB-1,29,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,43.20000076,21.06796117,18,507340448,10.39999962,-31.79999924
2020-07-02T00:12:29,3000161,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:59:20,1,Beam-BHI-22,BHI-22-SN1,SatSol_SVNO,KAC_BHI-2,22,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,49.40000153,19.69111969,21,870286912,13.5,-30.10000038
2020-07-02T00:12:29,PACIFICLINK_HP1_T0002_B35,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:e8:b7,6,Beam-BHI-35,BHI-35-SN1,Kacific_SVNO,KAC_BHI-1,35,20100000000,171428600,18v,68.4,17150000000,18050000000,27600000000,46.79999924,19.70731707,20,130291672,12.69999981,-34.90000153
2020-07-02T00:12:29,Police_Lakeba,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:79:43,10,Beam-BHI-26,BHI-26-SN1,ATHK_FIJI_SVNO,KAC_BHI-2,26,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,43.20000076,27.49273959,19,1432539,12.10000038,-22.79999924
2020-07-02T00:12:30,Test_JAV_2_2,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:1f:75,9,Beam-JAV-2,JAV-2-SN-1,Kacific_SVNO,KAC_JAV-2,2,20050000000,85714300,18v,68.4,17150000000,18050000000,27600000000,43,15.56886228,19,2545892,11.5,-36.70000076
2020-07-02T00:12:30,EMSTRET_09-B37,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:4c:d2,2,Beam-BHI-37,BHI-37-SN1,Emstret_SVNO,KAC_BHI-2,37,19850000000,257142900,18v,71.7,17150000000,18050000000,27600000000,46.59999847,15.4589372,20,150154736,12.39999962,-30.60000038
2020-07-02T00:12:29,TEST001,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:04:8d,9,Beam-BHI-39,BHI-39-SN1,GravityNZ_SVNO,KAC_BHI-1,39,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,38.59999847,18.85325559,22,10170928,15,-23.29999924
2020-07-02T00:12:29,EMSTRET_22_B38,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:4c:31,12,Beam-BHI-38,BHI-38-SN1,Emstret_SVNO,KAC_BHI-1,38,20125000000,128571400,18v,71.7,17150000000,18050000000,27600000000,44.20000076,20.19417476,18,716618,11.10000038,-37.70000076
2020-07-02T00:12:30,EMSTRET_04-B37,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:38:c7,2,Beam-BHI-37,BHI-37-SN1,Emstret_SVNO,KAC_BHI-2,37,19850000000,257142900,18v,71.7,17150000000,18050000000,27600000000,49.59999847,18.58664085,21,234502592,14,-27.60000038
2020-07-02T00:12:29,TENTANINI_HP1_T0004_B29,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:7c:a7,8,Beam-SUB-45,SUB-45-SN-2,Kacific_SVNO,KAC_SUB-1,29,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,44,27.63285024,21,9919837,14,-21.60000038
2020-07-02T00:12:29,ICTL_HP1_T0001_B32,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:72:90,4,Beam-SUB-32,SUB-32-SN-1,Kacific_SVNO,KAC_SUB-2,32,20062500000,64285700,18v,68.4,17150000000,18050000000,27600000000,42.59999847,21.74757282,61,1847964,11.80000019,-36.5
2020-07-02T00:12:30,WN_HP16_T0001_B39,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:7a:70,9,Beam-BHI-39,BHI-39-SN1,Kacific_SVNO,KAC_BHI-1,39,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,35.79999924,17.54385965,21,156672896,14.19999981,-23.70000076
2020-07-02T00:12:29,Taotin-Modem3-SUB-29,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:b0:32,3,Beam-SUB-45,SUB-45-SN-1,TaotinMedia_SVNO,KAC_SUB-1,29,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,56.59999847,22.57751938,21,499233408,13.10000038,-23.89999962
2020-07-02T00:12:29,POC-BHI-4-22,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:24:ed,1,Beam-BHI-22,BHI-22-SN1,OurTelecom_SVNO,KAC_BHI-2,22,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,50,17.03187251,19,190637536,11.89999962,-28.10000038
2020-07-02T00:12:29,PACIFICLINK_HP1_T0004_B35,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:e8:71,6,Beam-BHI-35,BHI-35-SN1,Kacific_SVNO,KAC_BHI-1,35,20100000000,171428600,18v,68.4,17150000000,18050000000,27600000000,48.59999847,19.41463415,21,2095766,13.10000038,-30.60000038
2020-07-02T00:12:30,Test_JAV_3_1,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:bc:38,1,Beam-JAV-1,JAV-1-SN-1,Kacific_SVNO,KAC_JAV-2,1,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,52.40000153,16.18217054,14,24188182,9.5,-35.90000153
2020-07-02T00:12:29,EMSTRET_27_B37,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:37:ee,2,Beam-BHI-37,BHI-37-SN1,Emstret_SVNO,KAC_BHI-2,37,19850000000,257142900,18v,71.7,17150000000,18050000000,27600000000,52,21.42161636,21,51903968,13.89999962,-28.20000076
2020-07-02T00:12:29,EXCITE_HP1_POM_ExciteOfficeHQ_B37,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:70:2f,2,Beam-BHI-37,BHI-37-SN1,Kacific_SVNO,KAC_BHI-2,37,19850000000,257142900,18v,68.4,17150000000,18050000000,27600000000,30.79999924,17.94374394,21,103491600,13.89999962,-28.10000038
2020-07-02T00:12:29,Test_JAV_1_2,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:c3:00,9,Beam-JAV-2,JAV-2-SN-1,Kacific_SVNO,KAC_JAV-2,2,20050000000,85714300,18v,68.4,17150000000,18050000000,27600000000,33.20000076,17.98839458,19,7705192,11.60000038,-35.5
2020-07-02T00:12:29,Test_JAV_2_17_PakanRabaa,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:bc:5b,5,Beam-JAV-17,JAV-17-SN-1,ASN_SVNO,KAC_JAV-2,17,20100000000,171428600,18v,68.4,17150000000,18050000000,27600000000,50.20000076,28.17037754,15,3817035,12,-34.90000153
2020-07-02T00:12:29,PACIFICLINK_HP1_T0008_B35,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:25:c6,6,Beam-BHI-35,BHI-35-SN1,Kacific_SVNO,KAC_BHI-1,35,20100000000,171428600,18v,71.7,17150000000,18050000000,27600000000,44.79999924,24.77700694,20,354116736,12.69999981,-34.59999847
2020-07-02T00:12:29,TENTANINI_HP3_T0003_B29,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:6a:94,8,Beam-SUB-45,SUB-45-SN-2,Kacific_SVNO,KAC_SUB-1,29,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,42.79999924,24.49177154,19,173621616,11.60000038,-27.20000076
2020-07-02T00:12:29,POC-BHI-9-22,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:12:0f,1,Beam-BHI-22,BHI-22-SN1,OurTelecom_SVNO,KAC_BHI-2,22,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,43.79999924,19.57364341,20,644829,12.89999962,-26
2020-07-02T00:12:30,EMSTRET_05-B37,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:3c:e8,2,Beam-BHI-37,BHI-37-SN1,Emstret_SVNO,KAC_BHI-2,37,19850000000,257142900,18v,71.7,17150000000,18050000000,27600000000,51.40000153,16.65004985,21,17728156,13.69999981,-27.5
2020-07-02T00:12:29,SATSOL_HP7_T0001_B22,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:59:51,1,Beam-BHI-22,BHI-22-SN1,Kacific_SVNO,KAC_BHI-2,22,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,47.20000076,17.68707483,18,57624556,11.30000019,-28.89999962
2020-07-02T00:12:29,POC-BHI-5-22,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:12:40,1,Beam-BHI-22,BHI-22-SN1,OurTelecom_SVNO,KAC_BHI-2,22,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,48,22.09302326,21,167749856,12.80000019,-30.29999924
2020-07-02T00:12:29,3000719,Newtec MDM2510 modem. Software version: 4.3.0.7. Hardware identifier: NTC/2499.AA,00:06:39:8c:52:19,8,Beam-BHI-24,BHI-24-SN1,SatSol_SVNO,KAC_BHI-1,24,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,36,19.61165049,21,1612740,14,-31.10000038
2020-07-02T00:12:29,RT_SUB-2-48,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:f7:a5,2,Beam-SUB-48,SUB-48-SN-1,Azcomm_SVNO,KAC_SUB-1,48,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,39,19.66893866,19,74462736,11.80000019,-32.5
2020-07-02T00:12:30,EMSTRET_08-B37,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:49:ad,2,Beam-BHI-37,BHI-37-SN1,Emstret_SVNO,KAC_BHI-2,37,19850000000,257142900,18v,71.7,17150000000,18050000000,27600000000,44.59999847,29.00096993,21,150048128,13.69999981,-25.29999924
2020-07-02T00:12:29,EMSTRET_29_B37,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:3c:be,2,Beam-BHI-37,BHI-37-SN1,Emstret_SVNO,KAC_BHI-2,37,19850000000,257142900,18v,71.7,17150000000,18050000000,27600000000,49,16.95906433,19,143090080,11.5,-31.79999924
2020-07-02T00:12:29,RT_BHI-1-42,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:b7:63,1,Beam-BHI-42,BHI-42-SN1,Kacific_SVNO,KAC_BHI-1,42,19925000000,128571400,18v,68.4,17150000000,18050000000,27600000000,50,19.13043478,18,4803449,11.10000038,-31.29999924
2020-07-02T00:12:29,Taotin-ModemTest-SUB-29,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:ac:34,3,Beam-SUB-45,SUB-45-SN-1,TaotinMedia_SVNO,KAC_SUB-1,29,19950000000,428571400,18v,71.7,17150000000,18050000000,27600000000,53.59999847,22.6744186,21,58549592,13.39999962,-19.39999962
2020-07-02T00:12:29,RT_JAV-1-6,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:7e:e5,5,Beam-JAV-6,JAV-6-SN-1,Kacific_SVNO,KAC_JAV-1,6,19950000000,85714300,18v,71.7,17150000000,18050000000,27600000000,47.59999847,21.07317073,18,33773324,10.5,-29.79999924
2020-07-02T00:12:29,PACIFICLINK_HP1_T0007_B35,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:73:2a,6,Beam-BHI-35,BHI-35-SN1,Kacific_SVNO,KAC_BHI-1,35,20100000000,171428600,18v,71.7,17150000000,18050000000,27600000000,43.79999924,18.5617104,20,468489056,12.80000019,-25.29999924
2020-07-02T00:12:30,EMSTRET_02-B37,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:49:d7,2,Beam-BHI-37,BHI-37-SN1,Emstret_SVNO,KAC_BHI-2,37,19850000000,257142900,18v,71.7,17150000000,18050000000,27600000000,47,17.50972763,21,196808304,14.19999981,-26.60000038
2020-07-02T00:12:29,GVT-02652,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:25:cd,16,Beam-BHI-40,BHI-40-SN1,GravityNZ_SVNO,KAC_BHI-1,40,20100000000,171428600,18v,68.4,17150000000,18050000000,27600000000,42,18.69522882,21,228559328,13.60000038,-28.79999924
2020-07-02T00:12:29,POC-BHI-6-22,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:1c:57,1,Beam-BHI-22,BHI-22-SN1,OurTelecom_SVNO,KAC_BHI-2,22,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,33.40000153,19.47419669,14,42779,10,-32
2020-07-02T00:12:30,GENESIS_HP1_T0008_B37,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:12:c5,2,Beam-BHI-37,BHI-37-SN1,Kacific_SVNO,KAC_BHI-2,37,19850000000,257142900,18v,68.4,17150000000,18050000000,27600000000,48.79999924,25.1953125,20,9670865,13,-29.39999962
2020-07-02T00:12:29,Test_BHI_3_22,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:2b:22,1,Beam-BHI-22,BHI-22-SN1,OurTelecom_SVNO,KAC_BHI-2,22,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,41.79999924,15.06986028,25,206469744,15.5,-31.70000076
2020-07-02T00:12:29,PACIFICLINK_HP1_T0006_B35,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:af:8a,6,Beam-BHI-35,BHI-35-SN1,Kacific_SVNO,KAC_BHI-1,35,20100000000,171428600,18v,71.7,17150000000,18050000000,27600000000,45.40000153,19.3236715,21,152305344,13,-28.70000076
2020-07-02T00:12:30,3000149,Newtec MDM2510 modem. Software version: 4.3.0.7. Hardware identifier: NTC/2499.AA,00:06:39:8c:78:30,8,Beam-BHI-24,BHI-24-SN1,SatSol_SVNO,KAC_BHI-1,24,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,47.40000153,18.02788845,21,1253678,13.60000038,-28.60000038
2020-07-02T00:12:29,Test-BHI-2-39,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:2b:d8,9,Beam-BHI-39,BHI-39-SN1,Kacific_SVNO,KAC_BHI-1,39,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,43.40000153,20.03891051,22,311036736,15.39999962,-25.70000076
2020-07-02T00:12:29,TENTANINI_HP3_T0001_B29,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8b:7c:c3,8,Beam-SUB-45,SUB-45-SN-2,Kacific_SVNO,KAC_SUB-1,29,19950000000,428571400,18v,68.4,17150000000,18050000000,27600000000,48.79999924,18.87159533,21,1915303,14.10000038,-22.70000076
2020-07-02T00:12:29,GENESIS_HP3_T0004_B37,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:10:e9,2,Beam-BHI-37,BHI-37-SN1,Kacific_SVNO,KAC_BHI-2,37,19850000000,257142900,18v,68.4,17150000000,18050000000,27600000000,49.40000153,16.05415861,20,17581146,12.39999962,-28.70000076
2020-07-02T00:12:29,EMSTRET_28_B37,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:49:bb,2,Beam-BHI-37,BHI-37-SN1,Emstret_SVNO,KAC_BHI-2,37,19850000000,257142900,18v,71.7,17150000000,18050000000,27600000000,41.79999924,14.84063745,21,926685696,14,-30.79999924
2020-07-02T00:12:29,ATHKL-Modem-4-B29,Newtec MDM5010 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2359.XA,00:06:39:09:df:25,9,Beam-SUB-45,SUB-45-SN-3,Kacific_SVNO,KAC_SUB-1,29,19950000000,428571400,off,0,18250000000,0,28500000000,42,21.08778626,26,958294400,-100,-100
2020-07-02T00:12:29,Test-BHI-1-22,Newtec MDM2510 modem. Software version: 4.3.0.5. Hardware identifier: NTC/2499.AA,00:06:39:8c:10:a3,1,Beam-BHI-22,BHI-22-SN1,OurTelecom_SVNO,KAC_BHI-2,22,20075000000,214285700,18v,68.4,17150000000,18050000000,27600000000,44.79999924,17.34496124,21,120068304,13.80000019,-31.29999924
2020-07-02T00:14:08,3000210,Newtec MDM2510 modem. Software version: 4.3.0.7. Hardware identifier: NTC/2499.AA,00:06:39:8c:3a:95,8,Beam-BHI-24,BHI-24-SN1,SatSol_SVNO,KAC_BHI-1,24,19825000000,214285700,18v,68.4,17150000000,18050000000,27600000000,41.40000153,40.42759961,21,74046184,13.69999981,-31.60000038
